created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8,latitude,longitude,elevation,status
2023-07-13T21:33:54-06:00,711,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:34:09-06:00,712,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:34:25-06:00,713,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:34:40-06:00,714,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:34:56-06:00,715,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:35:11-06:00,716,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:35:27-06:00,717,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:35:42-06:00,718,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:35:58-06:00,719,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:36:13-06:00,720,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:36:29-06:00,721,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:36:44-06:00,722,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:37:00-06:00,723,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:37:16-06:00,724,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:37:31-06:00,725,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:37:46-06:00,726,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:38:02-06:00,727,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:38:18-06:00,728,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:38:33-06:00,729,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:38:49-06:00,730,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:39:04-06:00,731,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:39:20-06:00,732,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:39:35-06:00,733,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:39:51-06:00,734,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:40:06-06:00,735,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:40:22-06:00,736,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:40:38-06:00,737,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:40:53-06:00,738,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:41:08-06:00,739,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:41:24-06:00,740,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:41:39-06:00,741,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:41:55-06:00,742,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:42:10-06:00,743,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:42:26-06:00,744,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:42:41-06:00,745,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:42:57-06:00,746,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:43:12-06:00,747,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:43:28-06:00,748,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:43:43-06:00,749,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:43:59-06:00,750,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:44:14-06:00,751,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:44:30-06:00,752,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:44:46-06:00,753,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:45:01-06:00,754,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:45:17-06:00,755,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:45:32-06:00,756,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:45:48-06:00,757,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:46:03-06:00,758,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:46:19-06:00,759,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:46:35-06:00,760,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:46:50-06:00,761,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:47:06-06:00,762,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:47:21-06:00,763,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:47:37-06:00,764,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:47:52-06:00,765,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:48:08-06:00,766,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:48:23-06:00,767,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:48:39-06:00,768,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:48:54-06:00,769,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:49:10-06:00,770,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:49:25-06:00,771,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:49:41-06:00,772,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:49:57-06:00,773,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:50:12-06:00,774,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:50:27-06:00,775,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:50:43-06:00,776,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:50:59-06:00,777,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:51:14-06:00,778,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:51:30-06:00,779,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:51:45-06:00,780,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:52:01-06:00,781,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:52:16-06:00,782,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:52:32-06:00,783,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:52:48-06:00,784,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:53:03-06:00,785,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:53:18-06:00,786,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:53:34-06:00,787,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:53:49-06:00,788,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:54:05-06:00,789,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:54:21-06:00,790,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:54:36-06:00,791,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:54:52-06:00,792,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:55:08-06:00,793,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:55:23-06:00,794,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:55:42-06:00,795,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:55:58-06:00,796,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:56:13-06:00,797,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:56:29-06:00,798,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:56:46-06:00,799,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:57:01-06:00,800,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:57:17-06:00,801,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:57:32-06:00,802,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:57:48-06:00,803,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:58:03-06:00,804,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:58:19-06:00,805,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:58:35-06:00,806,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:58:50-06:00,807,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:59:06-06:00,808,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:59:21-06:00,809,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:59:37-06:00,810,0,0,0,0,0,0,0,0,,,,
2023-07-13T21:59:52-06:00,811,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:00:28-06:00,812,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:00:44-06:00,813,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:00:59-06:00,814,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:01:15-06:00,815,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:01:30-06:00,816,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:01:46-06:00,817,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:02:02-06:00,818,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:02:17-06:00,819,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:02:32-06:00,820,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:02:48-06:00,821,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:03:03-06:00,822,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:03:19-06:00,823,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:03:35-06:00,824,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:03:50-06:00,825,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:04:05-06:00,826,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:04:21-06:00,827,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:04:36-06:00,828,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:04:52-06:00,829,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:05:08-06:00,830,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:05:23-06:00,831,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:05:39-06:00,832,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:05:54-06:00,833,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:06:10-06:00,834,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:06:25-06:00,835,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:06:41-06:00,836,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:06:56-06:00,837,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:07:11-06:00,838,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:07:27-06:00,839,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:07:42-06:00,840,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:07:58-06:00,841,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:08:13-06:00,842,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:08:29-06:00,843,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:08:44-06:00,844,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:09:00-06:00,845,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:09:15-06:00,846,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:09:31-06:00,847,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:09:46-06:00,848,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:10:02-06:00,849,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:10:17-06:00,850,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:10:53-06:00,851,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:11:09-06:00,852,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:11:24-06:00,853,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:11:40-06:00,854,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:11:56-06:00,855,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:12:11-06:00,856,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:12:27-06:00,857,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:12:42-06:00,858,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:12:58-06:00,859,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:13:13-06:00,860,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:13:29-06:00,861,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:13:44-06:00,862,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:14:00-06:00,863,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:14:15-06:00,864,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:14:31-06:00,865,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:14:47-06:00,866,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:15:02-06:00,867,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:15:18-06:00,868,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:15:33-06:00,869,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:15:49-06:00,870,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:16:04-06:00,871,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:16:20-06:00,872,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:16:35-06:00,873,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:16:51-06:00,874,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:17:07-06:00,875,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:17:22-06:00,876,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:17:38-06:00,877,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:17:53-06:00,878,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:18:09-06:00,879,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:18:24-06:00,880,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:18:40-06:00,881,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:18:55-06:00,882,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:19:11-06:00,883,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:19:26-06:00,884,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:19:42-06:00,885,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:19:58-06:00,886,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:20:13-06:00,887,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:20:29-06:00,888,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:20:45-06:00,889,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:21:00-06:00,890,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:21:16-06:00,891,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:21:31-06:00,892,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:21:47-06:00,893,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:22:03-06:00,894,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:22:18-06:00,895,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:22:34-06:00,896,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:22:49-06:00,897,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:23:04-06:00,898,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:23:20-06:00,899,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:23:35-06:00,900,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:23:51-06:00,901,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:24:07-06:00,902,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:24:22-06:00,903,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:24:38-06:00,904,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:24:53-06:00,905,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:25:08-06:00,906,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:25:24-06:00,907,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:25:40-06:00,908,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:25:56-06:00,909,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:26:11-06:00,910,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:26:27-06:00,911,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:26:42-06:00,912,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:26:57-06:00,913,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:27:13-06:00,914,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:27:28-06:00,915,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:27:44-06:00,916,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:28:00-06:00,917,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:28:15-06:00,918,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:28:31-06:00,919,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:28:46-06:00,920,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:29:02-06:00,921,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:29:17-06:00,922,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:29:33-06:00,923,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:29:48-06:00,924,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:30:04-06:00,925,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:30:19-06:00,926,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:30:35-06:00,927,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:30:50-06:00,928,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:31:06-06:00,929,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:31:21-06:00,930,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:31:37-06:00,931,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:31:52-06:00,932,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:32:08-06:00,933,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:32:23-06:00,934,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:32:39-06:00,935,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:32:54-06:00,936,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:33:10-06:00,937,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:33:25-06:00,938,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:33:41-06:00,939,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:33:56-06:00,940,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:34:12-06:00,941,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:34:27-06:00,942,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:34:43-06:00,943,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:34:58-06:00,944,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:35:14-06:00,945,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:35:29-06:00,946,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:35:45-06:00,947,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:36:00-06:00,948,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:36:16-06:00,949,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:36:32-06:00,950,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:36:47-06:00,951,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:37:03-06:00,952,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:37:18-06:00,953,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:37:34-06:00,954,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:37:49-06:00,955,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:38:05-06:00,956,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:38:20-06:00,957,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:38:36-06:00,958,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:38:51-06:00,959,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:39:06-06:00,960,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:39:22-06:00,961,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:39:37-06:00,962,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:40:13-06:00,963,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:40:28-06:00,964,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:40:44-06:00,965,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:40:59-06:00,966,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:41:15-06:00,967,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:41:31-06:00,968,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:41:46-06:00,969,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:42:02-06:00,970,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:42:18-06:00,971,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:42:33-06:00,972,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:42:49-06:00,973,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:43:05-06:00,974,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:43:20-06:00,975,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:43:35-06:00,976,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:43:51-06:00,977,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:44:07-06:00,978,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:44:42-06:00,979,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:44:58-06:00,980,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:45:14-06:00,981,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:45:29-06:00,982,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:45:45-06:00,983,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:46:00-06:00,984,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:46:16-06:00,985,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:46:31-06:00,986,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:46:46-06:00,987,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:47:02-06:00,988,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:47:17-06:00,989,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:47:33-06:00,990,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:47:48-06:00,991,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:48:04-06:00,992,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:48:19-06:00,993,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:48:35-06:00,994,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:48:51-06:00,995,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:49:26-06:00,996,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:49:42-06:00,997,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:49:57-06:00,998,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:50:13-06:00,999,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:50:29-06:00,1000,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:50:44-06:00,1001,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:51:00-06:00,1002,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:51:15-06:00,1003,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:51:31-06:00,1004,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:52:08-06:00,1005,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:52:23-06:00,1006,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:52:38-06:00,1007,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:52:54-06:00,1008,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:53:10-06:00,1009,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:53:25-06:00,1010,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:53:41-06:00,1011,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:53:57-06:00,1012,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:54:12-06:00,1013,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:54:28-06:00,1014,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:54:43-06:00,1015,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:54:59-06:00,1016,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:55:14-06:00,1017,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:55:30-06:00,1018,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:55:45-06:00,1019,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:56:01-06:00,1020,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:56:16-06:00,1021,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:56:32-06:00,1022,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:56:47-06:00,1023,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:57:03-06:00,1024,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:57:19-06:00,1025,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:57:35-06:00,1026,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:57:50-06:00,1027,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:58:06-06:00,1028,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:58:22-06:00,1029,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:58:37-06:00,1030,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:58:53-06:00,1031,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:59:09-06:00,1032,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:59:24-06:00,1033,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:59:40-06:00,1034,0,0,0,0,0,0,0,0,,,,
2023-07-13T22:59:55-06:00,1035,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:00:11-06:00,1036,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:00:28-06:00,1037,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:01:02-06:00,1038,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:01:18-06:00,1039,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:01:35-06:00,1040,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:01:51-06:00,1041,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:02:07-06:00,1042,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:02:23-06:00,1043,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:02:39-06:00,1044,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:02:56-06:00,1045,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:03:14-06:00,1046,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:03:51-06:00,1047,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:04:07-06:00,1048,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:04:23-06:00,1049,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:04:39-06:00,1050,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:04:55-06:00,1051,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:05:11-06:00,1052,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:05:26-06:00,1053,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:05:42-06:00,1054,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:05:58-06:00,1055,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:06:16-06:00,1056,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:06:33-06:00,1057,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:06:49-06:00,1058,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:07:04-06:00,1059,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:07:20-06:00,1060,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:07:35-06:00,1061,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:07:51-06:00,1062,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:08:07-06:00,1063,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:08:23-06:00,1064,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:08:39-06:00,1065,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:09:14-06:00,1066,0,0,0,0,0,0,0,0,,,,
